"acquisition_channel";"days_since_registration";"retention"
organic;25;10.588
organic;26;10.588
organic;27;21.176
organic;28;18.824
organic;29;17.647
organic;30;7.059
organic;0;24.675
organic;1;24.675
organic;2;35.065
organic;3;22.078
organic;4;27.273
organic;5;32.468
organic;6;29.870
organic;7;31.169
organic;8;19.481
organic;9;22.078
organic;10;23.377
organic;11;29.870
organic;12;25.974
organic;13;33.766
organic;14;14.286
organic;15;12.987
organic;16;16.883
organic;17;23.377
organic;18;11.688
organic;19;16.883
organic;20;14.286
organic;21;24.675
organic;22;23.377
organic;23;15.584
organic;24;19.481
organic;25;16.883
organic;26;16.883
organic;27;16.883
organic;28;18.182
organic;29;18.182
organic;30;2.597
organic;0;25.581
organic;1;23.256
organic;2;30.233
organic;3;29.070
organic;4;23.256
organic;5;24.419
organic;6;22.093
organic;7;23.256
organic;8;25.581
organic;9;33.721
organic;10;27.907
organic;11;22.093
organic;12;20.930
organic;13;24.419
organic;14;13.953
organic;15;16.279
organic;16;18.605
organic;17;17.442
organic;18;16.279
organic;19;18.605
organic;20;13.953
organic;21;17.442
organic;22;23.256
organic;23;10.465
organic;24;11.628
organic;25;15.116
organic;26;17.442
organic;27;15.116
organic;28;23.256
organic;29;17.442
organic;30;5.814
organic;0;28.571
organic;1;26.374
organic;2;20.879
organic;3;20.879
organic;4;20.879
organic;5;27.473
organic;6;26.374
organic;7;20.879
organic;8;21.978
organic;9;19.780
organic;10;16.484
organic;11;20.879
organic;12;15.385
organic;13;21.978
organic;14;10.989
organic;15;20.879
organic;16;14.286
organic;17;23.077
organic;18;21.978
organic;19;13.187
organic;20;19.780
organic;21;20.879
organic;22;15.385
organic;23;19.780
organic;24;20.879
organic;25;28.571
organic;26;15.385
organic;27;25.275
organic;28;13.187
organic;29;19.780
organic;30;7.692
organic;0;27.273
organic;1;28.409
organic;2;21.591
organic;3;22.727
organic;4;27.273
organic;5;27.273
organic;6;20.455
organic;7;25.000
organic;8;32.955
organic;9;26.136
organic;10;21.591
organic;11;30.682
organic;12;23.864
organic;13;21.591
organic;14;14.773
organic;15;17.045
organic;16;12.500
organic;17;15.909
organic;18;12.500
organic;19;19.318
organic;20;19.318
organic;21;15.909
organic;22;14.773
organic;23;17.045
organic;24;19.318
organic;25;19.318
organic;26;17.045
organic;27;15.909
organic;28;11.364
organic;29;21.591
organic;30;7.955
organic;0;22.785
organic;1;21.519
organic;2;30.380
organic;3;31.646
organic;4;18.987
organic;5;34.177
organic;6;29.114
organic;7;31.646
organic;8;20.253
organic;9;30.380
organic;10;30.380
organic;11;24.051
organic;12;25.316
organic;13;29.114
organic;14;8.861
organic;15;15.190
organic;16;12.658
organic;17;13.924
organic;18;21.519
organic;19;13.924
organic;20;11.392
organic;21;11.392
organic;22;11.392
organic;23;15.190
organic;24;7.595
organic;25;17.722
organic;26;8.861
organic;27;15.190
organic;28;11.392
organic;29;12.658
organic;30;2.532
organic;0;24.706
organic;1;27.059
organic;2;23.529
organic;3;18.824
organic;4;28.235
organic;5;22.353
organic;6;20.000
organic;7;27.059
organic;8;23.529
organic;9;24.706
organic;10;23.529
organic;11;30.588
organic;12;22.353
organic;13;22.353
organic;14;20.000
organic;15;23.529
organic;16;16.471
organic;17;14.118
organic;18;16.471
organic;19;22.353
organic;20;14.118
organic;21;21.176
organic;22;18.824
organic;23;16.471
organic;24;14.118
organic;25;16.471
organic;26;16.471
organic;27;18.824
organic;28;18.824
organic;29;22.353
organic;30;3.529
organic;0;28.750
organic;1;22.500
organic;2;22.500
organic;3;22.500
organic;4;26.250
organic;5;26.250
organic;6;17.500
organic;7;32.500
organic;8;28.750
organic;9;22.500
organic;10;22.500
organic;11;18.750
organic;12;16.250
organic;13;26.250
organic;14;18.750
organic;15;18.750
organic;16;8.750
organic;17;10.000
organic;18;18.750
organic;19;12.500
organic;20;18.750
organic;21;21.250
organic;22;11.250
organic;23;17.500
organic;24;17.500
organic;25;16.250
organic;26;16.250
organic;27;16.250
organic;28;15.000
organic;29;12.500
organic;0;20.548
organic;1;21.918
organic;2;17.808
organic;3;24.658
organic;4;28.767
organic;5;16.438
organic;6;36.986
organic;7;16.438
organic;8;20.548
organic;9;31.507
organic;10;20.548
organic;11;28.767
organic;12;26.027
organic;13;19.178
organic;14;15.068
organic;15;15.068
organic;16;13.699
organic;17;10.959
organic;18;15.068
organic;19;15.068
organic;20;19.178
organic;21;19.178
organic;22;16.438
organic;23;23.288
organic;24;13.699
organic;25;15.068
organic;26;26.027
organic;27;23.288
organic;28;12.329
organic;29;15.068
organic;30;4.110
organic;0;16.667
organic;1;22.222
organic;2;22.222
organic;3;27.778
organic;4;23.611
organic;5;25.000
organic;6;33.333
organic;7;22.222
organic;8;25.000
organic;9;31.944
organic;10;16.667
organic;11;22.222
organic;12;13.889
organic;13;30.556
organic;14;13.889
organic;15;16.667
organic;16;11.111
organic;17;12.500
organic;18;12.500
organic;19;13.889
organic;20;23.611
organic;21;22.222
organic;22;25.000
organic;23;16.667
organic;24;18.056
organic;25;15.278
organic;26;13.889
organic;27;20.833
organic;28;19.444
organic;29;15.278
organic;30;1.389
organic;0;20.225
organic;1;23.596
organic;2;26.966
organic;3;16.854
organic;4;24.719
organic;5;19.101
organic;6;28.090
organic;7;24.719
organic;8;25.843
organic;9;26.966
organic;10;32.584
organic;11;15.730
organic;12;31.461
organic;13;20.225
organic;14;14.607
organic;15;15.730
organic;16;10.112
organic;17;8.989
organic;18;13.483
organic;19;15.730
organic;20;12.360
organic;21;17.978
organic;22;13.483
organic;23;14.607
organic;24;13.483
organic;25;17.978
organic;26;15.730
organic;27;10.112
organic;28;17.978
organic;29;17.978
organic;30;5.618
organic;0;31.395
organic;1;23.256
organic;2;26.744
organic;3;25.581
organic;4;18.605
organic;5;18.605
organic;6;34.884
organic;7;26.744
organic;8;27.907
organic;9;32.558
organic;10;18.605
organic;11;33.721
organic;12;30.233
organic;13;27.907
organic;14;27.907
organic;15;19.767
organic;16;17.442
organic;17;22.093
organic;18;18.605
organic;19;24.419
organic;20;26.744
organic;21;16.279
organic;22;19.767
organic;23;11.628
organic;24;18.605
organic;25;19.767
organic;26;15.116
organic;27;16.279
organic;28;16.279
organic;29;23.256
organic;30;4.651
organic;0;37.975
organic;1;21.519
organic;2;20.253
organic;3;25.316
organic;4;26.582
organic;5;31.646
organic;6;21.519
organic;7;26.582
organic;8;24.051
organic;9;21.519
organic;10;29.114
organic;11;20.253
organic;12;17.722
organic;13;21.519
organic;14;20.253
organic;15;16.456
organic;16;16.456
organic;17;20.253
organic;18;17.722
organic;19;24.051
organic;20;13.924
organic;21;17.722
organic;22;22.785
organic;23;21.519
organic;24;15.190
organic;25;26.582
organic;26;16.456
organic;27;15.190
organic;28;17.722
organic;29;26.582
organic;30;6.329
organic;0;25.773
organic;1;34.021
organic;2;19.588
organic;3;26.804
organic;4;26.804
organic;5;25.773
organic;6;21.649
organic;7;21.649
organic;8;19.588
organic;9;19.588
organic;10;23.711
organic;11;31.959
organic;12;24.742
organic;13;24.742
organic;14;16.495
organic;15;12.371
organic;16;19.588
organic;17;11.340
organic;18;15.464
organic;19;10.309
organic;20;15.464
organic;21;11.340
organic;22;11.340
organic;23;14.433
organic;24;16.495
organic;25;14.433
organic;26;18.557
organic;27;15.464
organic;28;12.371
organic;29;14.433
organic;30;2.062
organic;0;31.818
organic;1;27.273
organic;2;29.545
organic;3;27.273
organic;4;30.682
organic;5;23.864
organic;6;26.136
organic;7;15.909
organic;8;26.136
organic;9;28.409
organic;10;31.818
organic;11;25.000
organic;12;22.727
organic;13;23.864
organic;14;14.773
organic;15;14.773
organic;16;19.318
organic;17;21.591
organic;18;15.909
organic;19;12.500
organic;20;20.455
organic;21;15.909
organic;22;15.909
organic;23;17.045
organic;24;22.727
organic;25;14.773
organic;26;17.045
organic;27;13.636
organic;28;13.636
organic;29;13.636
organic;30;4.545
organic;0;25.510
organic;1;22.449
organic;2;29.592
organic;3;26.531
organic;4;29.592
organic;5;30.612
organic;6;25.510
organic;7;30.612
organic;8;32.653
organic;9;24.490
organic;10;21.429
organic;11;22.449
organic;12;24.490
organic;13;33.673
organic;14;17.347
organic;15;13.265
organic;16;20.408
organic;17;21.429
organic;18;21.429
organic;19;22.449
organic;20;25.510
organic;21;18.367
organic;22;27.551
organic;23;29.592
organic;24;12.245
organic;25;16.327
organic;26;15.306
organic;27;14.286
organic;28;21.429
organic;29;16.327
organic;30;2.041
organic;0;23.881
organic;1;23.881
organic;2;28.358
organic;3;25.373
organic;4;28.358
organic;5;19.403
organic;6;23.881
organic;7;26.866
organic;8;16.418
organic;9;20.896
organic;10;23.881
organic;11;22.388
organic;12;26.866
organic;13;13.433
organic;14;17.910
organic;15;16.418
organic;16;13.433
organic;17;23.881
organic;18;13.433
organic;19;17.910
organic;20;19.403
organic;21;14.925
organic;22;14.925
organic;23;7.463
organic;24;17.910
organic;25;13.433
organic;26;17.910
organic;27;14.925
organic;28;19.403
organic;29;19.403
organic;30;2.985
organic;0;32.222
organic;1;33.333
organic;2;27.778
organic;3;23.333
organic;4;21.111
organic;5;26.667
organic;6;24.444
organic;7;24.444
organic;8;34.444
organic;9;28.889
organic;10;24.444
organic;11;23.333
organic;12;24.444
organic;13;15.556
organic;14;15.556
organic;15;13.333
organic;16;13.333
organic;17;14.444
organic;18;13.333
organic;19;16.667
organic;20;12.222
organic;21;14.444
organic;22;7.778
organic;23;11.111
organic;24;12.222
organic;25;14.444
organic;26;15.556
organic;27;12.222
organic;28;14.444
organic;29;15.556
organic;30;3.333
organic;0;28.049
organic;1;24.390
organic;2;23.171
organic;3;23.171
organic;4;28.049
organic;5;17.073
organic;6;24.390
organic;7;28.049
organic;8;24.390
organic;9;29.268
organic;10;26.829
organic;11;20.732
organic;12;20.732
organic;13;15.854
organic;14;15.854
organic;15;21.951
organic;16;18.293
organic;17;10.976
organic;18;21.951
organic;19;17.073
organic;20;17.073
organic;21;15.854
organic;22;23.171
organic;23;19.512
organic;24;20.732
organic;25;13.415
organic;26;19.512
organic;27;19.512
organic;28;13.415
organic;29;20.732
organic;30;4.878
organic;0;21.176
organic;1;20.000
organic;2;28.235
organic;3;25.882
organic;4;25.882
organic;5;25.882
organic;6;23.529
organic;7;30.588
organic;8;21.176
organic;9;25.882
organic;10;22.353
organic;11;22.353
organic;12;27.059
organic;13;22.353
organic;14;12.941
organic;15;16.471
organic;16;15.294
organic;17;15.294
organic;18;14.118
organic;19;12.941
organic;20;28.235
organic;21;20.000
organic;22;20.000
organic;23;15.294
organic;24;10.588
organic;25;15.294
organic;26;20.000
organic;27;18.824
organic;28;11.765
organic;29;15.294
organic;30;2.353
organic;0;24.000
organic;1;26.667
organic;2;28.000
organic;3;26.667
organic;4;26.667
organic;5;28.000
organic;6;37.333
organic;7;22.667
organic;8;25.333
organic;9;28.000
organic;10;29.333
organic;11;16.000
organic;12;21.333
organic;13;24.000
organic;14;17.333
organic;15;13.333
organic;16;14.667
organic;17;8.000
organic;18;18.667
organic;19;17.333
organic;20;9.333
organic;21;10.667
organic;22;12.000
organic;23;12.000
organic;24;16.000
organic;25;21.333
organic;26;22.667
organic;27;24.000
organic;28;12.000
organic;29;13.333
organic;30;4.000
organic;0;23.171
organic;1;20.732
organic;2;28.049
organic;3;24.390
organic;4;19.512
organic;5;21.951
organic;6;15.854
organic;7;15.854
organic;8;17.073
organic;9;24.390
organic;10;24.390
organic;11;29.268
organic;12;21.951
organic;13;21.951
organic;14;20.732
organic;15;12.195
organic;16;24.390
organic;17;23.171
organic;18;19.512
organic;19;21.951
organic;20;14.634
organic;21;14.634
organic;22;13.415
organic;23;17.073
organic;24;12.195
organic;25;20.732
organic;26;10.976
organic;27;21.951
organic;28;20.732
organic;29;24.390
organic;30;3.659
organic;0;33.784
organic;1;21.622
organic;2;36.486
organic;3;24.324
organic;4;28.378
organic;5;28.378
organic;6;25.676
organic;7;24.324
organic;8;20.270
organic;9;35.135
organic;10;25.676
organic;11;22.973
organic;12;33.784
organic;13;22.973
organic;14;29.730
organic;15;17.568
organic;16;18.919
organic;17;18.919
organic;18;9.459
organic;19;22.973
organic;20;13.514
organic;21;10.811
organic;22;13.514
organic;23;21.622
organic;24;13.514
organic;25;20.270
organic;26;10.811
organic;27;27.027
organic;28;24.324
organic;29;18.919
organic;30;5.405
organic;0;18.681
organic;1;24.176
organic;2;23.077
organic;3;24.176
organic;4;28.571
organic;5;17.582
organic;6;25.275
organic;7;35.165
organic;8;24.176
organic;9;28.571
organic;10;21.978
organic;11;17.582
organic;12;26.374
organic;13;28.571
organic;14;20.879
organic;15;18.681
organic;16;16.484
organic;17;26.374
organic;18;20.879
organic;19;25.275
organic;20;18.681
organic;21;18.681
organic;22;14.286
organic;23;17.582
organic;24;14.286
organic;25;24.176
organic;26;14.286
organic;27;15.385
organic;28;16.484
organic;29;23.077
organic;30;6.593
organic;0;23.457
organic;1;27.160
organic;2;24.691
organic;3;24.691
organic;4;23.457
organic;5;29.630
organic;6;18.519
organic;7;18.519
organic;8;20.988
organic;9;20.988
organic;10;16.049
organic;11;25.926
organic;12;32.099
organic;13;28.395
organic;14;19.753
organic;15;8.642
organic;16;17.284
organic;17;11.111
organic;18;19.753
organic;19;17.284
organic;20;16.049
organic;21;18.519
organic;22;13.580
organic;23;13.580
organic;24;13.580
organic;25;17.284
organic;26;18.519
organic;27;13.580
organic;28;13.580
organic;29;18.519
organic;30;8.642
organic;0;26.667
organic;1;22.222
organic;2;22.222
organic;3;10.000
organic;4;23.333
organic;5;20.000
organic;6;20.000
organic;7;22.222
organic;8;21.111
organic;9;18.889
organic;10;30.000
organic;11;22.222
organic;12;23.333
organic;13;14.444
organic;14;10.000
organic;15;14.444
organic;16;17.778
organic;17;20.000
organic;18;16.667
organic;19;12.222
organic;20;21.111
organic;21;17.778
organic;22;14.444
organic;23;12.222
organic;24;21.111
organic;25;18.889
organic;26;17.778
organic;27;18.889
organic;28;14.444
organic;29;16.667
organic;30;2.222
organic;0;29.213
organic;1;24.719
organic;2;25.843
organic;3;25.843
organic;4;20.225
organic;5;25.843
organic;6;25.843
organic;7;16.854
organic;8;29.213
organic;9;23.596
organic;10;25.843
organic;11;24.719
organic;12;20.225
organic;13;25.843
organic;14;8.989
organic;15;8.989
organic;16;8.989
organic;17;19.101
organic;18;19.101
organic;19;5.618
organic;20;19.101
organic;21;14.607
organic;22;13.483
organic;23;24.719
organic;24;12.360
organic;25;15.730
organic;26;20.225
organic;27;20.225
organic;28;16.854
organic;29;19.101
organic;30;3.371
organic;0;25.641
organic;1;23.077
organic;2;25.641
organic;3;29.487
organic;4;37.179
organic;5;21.795
organic;6;33.333
organic;7;39.744
organic;8;19.231
organic;9;24.359
organic;10;29.487
organic;11;21.795
organic;12;23.077
organic;13;24.359
organic;14;24.359
organic;15;16.667
organic;16;16.667
organic;17;19.231
organic;18;20.513
organic;19;10.256
organic;20;15.385
organic;21;8.974
organic;22;17.949
organic;23;19.231
organic;24;20.513
organic;25;15.385
organic;26;11.538
organic;27;16.667
organic;28;14.103
organic;29;14.103
organic;30;6.410
organic;0;16.471
organic;1;17.647
organic;2;21.176
organic;3;16.471
organic;4;25.882
organic;5;15.294
organic;6;24.706
organic;7;15.294
organic;8;30.588
organic;9;21.176
organic;10;17.647
organic;11;27.059
organic;12;24.706
organic;13;25.882
organic;14;20.000
organic;15;17.647
organic;16;12.941
organic;17;11.765
organic;18;14.118
organic;19;14.118
organic;20;12.941
